step,loss
262,0.038354875054210424
263,0.037398960907012224
264,0.04899294665665366
265,0.035138094797730446
266,0.03546634968370199
267,0.04170928566600196
268,0.03118861699476838
269,0.03413623454980552
270,0.03625553660094738
271,0.030005766893737018
272,0.036878786981105804
273,0.03976454016083153
274,0.04552580451127142
275,0.0601708609610796
276,0.05838614597450942
277,0.03852370771346614
278,0.0297011723741889
279,0.034285073168575764
280,0.04119304442428984
281,0.033875617897138
282,0.024675816297531128
283,0.03490306968160439
284,0.034640519646927714
285,0.023392415256239474
286,0.030164006479026284
287,0.031716068740934134
288,0.02353319141548127
289,0.02720246496028267
290,0.027839224319905043
291,0.023018008418148383
292,0.02537038637092337
293,0.024774374440312386
294,0.021639198064804077
295,0.023708609223831445
296,0.023115105228498578
297,0.020495615317486227
298,0.021976133430143818
299,0.021358880447223783
300,0.01913736612186767
301,0.021002524234063458
302,0.021011506440117955
303,0.01771923594060354
304,0.01805421603785362
305,0.01968885841779411
306,0.018364615767495707
307,0.017533039223053493
308,0.018219650723040104
309,0.017809296201448888
310,0.017331199400359765
311,0.01821213905350305
312,0.0191604376595933
313,0.02021432940091472
314,0.023990734945982695
315,0.03402660274878144
316,0.05181904626078904
317,0.07398312538862228
318,0.07844524830579758
319,0.0479457420296967
320,0.017566492708283477
321,0.03292297455482185
322,0.048521726159378886
323,0.024619086645543575
324,0.01973878660646733
325,0.03642404964193702
326,0.022958556743105873
327,0.017779474044800736
328,0.030049629975110292
329,0.01957925625174539
330,0.018008350220043212
331,0.025021340406965464
332,0.01644839374057483
333,0.01891389163210988
334,0.021015644480939955
335,0.015062105900142342
336,0.019150313106365502
337,0.017575836478499696
338,0.01469616696704179
339,0.01854562311200425
340,0.015419027986354195
341,0.014595910295611247
342,0.017320269835181534
343,0.014186008600518107
344,0.014405565103515983
345,0.015930483699776232
346,0.013512843725038692
347,0.014106097965850495
348,0.014753997762454674
349,0.013043854822171852
350,0.013697729773411993
351,0.01392218639375642
352,0.012640806176932529
353,0.013179695582948625
354,0.01337110761232907
355,0.01233280444284901
356,0.012591742372023873
357,0.012926899435115047
358,0.012163584164227359
359,0.012066806899383664
360,0.01245195661613252
361,0.012047033975250088
362,0.011703426280291751
363,0.011960072326473892
364,0.011886525448062457
365,0.011490262855659239
366,0.011492347999592312
367,0.011623844475252554
368,0.011412631647544913
369,0.011181425121321809
370,0.011220869069802575
371,0.011251784966589184
372,0.011085971076681744
373,0.010937748418655246
374,0.010940680815110682
375,0.010937593091512099
376,0.010821627900440944
377,0.010704797499784036
378,0.01068166048207786
379,0.01068325408778037
380,0.010616003055474721
381,0.010500961376237683
382,0.010427508444990963
383,0.010417158773634583
384,0.010412934705527732
385,0.010364736896008253
386,0.01027957570477156
387,0.010204729209362995
388,0.010164916115172673
389,0.010148025325179333
390,0.010125167696969584
391,0.010080305652081734
392,0.010021725000115111
393,0.009965093155187787
394,0.009923005993186962
395,0.009895548195345327
396,0.009875460938928882
397,0.009854832314886153
398,0.009830026669078507
399,0.009804390549106756
400,0.009785647904209327
401,0.009788379808014724
402,0.009837856807280332
403,0.00998341100057587
404,0.010342174042307306
405,0.011157316053868271
406,0.013091578424791805
407,0.01734678979846649
408,0.02734229777706787
409,0.04527086531743407
410,0.07550110528245568
411,0.08287043636664748
412,0.058333213441073895
413,0.031134750024648383
414,0.04812479973770678
415,0.05308335507288575
416,0.013917084184868145
417,0.03578582813497633
418,0.04209855408407748
419,0.01965780247701332
420,0.029718206176767126
421,0.021792595274746418
422,0.031458577839657664
423,0.014680560125270858
424,0.02329998221830465
425,0.019065192493144423
426,0.017488864832557738
427,0.01784647544263862
428,0.01647264957864536
429,0.01774392183870077
430,0.01385949834366329
431,0.016672444054393054
432,0.014170100825140253
433,0.015348575565440115
434,0.012005212520307396
435,0.015581459301756695
436,0.011831768038973678
437,0.013375274240388535
438,0.011822276108432561
439,0.013403087097685784
440,0.010426668857689947
441,0.012601934664417058
442,0.01105098007246852
443,0.011468506985693239
444,0.010494989750441164
445,0.011224758112803102
446,0.010561795093963156
447,0.01020860184871708
448,0.01066893648749101
449,0.009930155152687803
450,0.010427243294543587
451,0.009583673454471864
452,0.010141055623535067
453,0.009738638455928594
454,0.009641367756557884
455,0.009689708822406828
456,0.009370529964144225
457,0.009746678504598094
458,0.009235088356945198
459,0.009351372893434018
460,0.009365882102429168
461,0.00919093489756051
462,0.00928790238685906
463,0.00900263888433983
464,0.009157631822745316
465,0.009131380342296325
466,0.008921323265894898
467,0.009012238821924257
468,0.008898586835130118
469,0.00891802628939331
470,0.008894073036572081
471,0.008751184795983136
472,0.008813990431008278
473,0.00876780826911272
474,0.008700454691279447
475,0.008720939156773966
476,0.008635994221549481
477,0.00862707859459988
478,0.00862912721640896
479,0.008560957279769354
480,0.008570125311962329
481,0.008535373712220462
482,0.008484338874040986
483,0.008496481797010347
484,0.008469432596029947
485,0.008440843241260154
486,0.008433668848738307
487,0.008393625463213539
488,0.008377045502129477
489,0.008377639103855472
490,0.008347280110683641
491,0.008331908302352531
492,0.008320848746734555
493,0.008293421502457932
494,0.008281040911242599
495,0.00827029578613292
496,0.00824849560012808
497,0.008238515645643929
498,0.008229035483054759
499,0.008208308943721931
500,0.008194941397960065
